player,squad,age,pos,min,gls_per90,ast_per90,xg_per90,xag_per90,sh_per90,sot_per90,prgc_per90,prgp_per90,tkl_per90,int_per90,clr_per90,blk_per90,aer_won_per90,saves_per90,psxg_net_per90,tm_match_name,actual_value_m,contract_years_left,age_clean,league_de Bundesliga,league_eng Premier League,league_es La Liga,league_fr Ligue 1,league_it Serie A,pos_clean_CAM,pos_clean_CB,pos_clean_CDM,pos_clean_CM,pos_clean_FULLBACK,pos_clean_GK,pos_clean_ST,pos_clean_WINGER,pos_clean,league,predicted_value_m,pred_value_low_m,pred_value_high_m,surplus_value_m
David Neres,Napoli,28.0,"FW,MF",2205.0,0.21419961054616266,0.2865267517695423,0.09764164065156247,0.12657249714091431,1.852687540568108,0.44230828671220607,2.6399406546533557,1.1572342595740737,0.7594349828454858,0.300435817389423,0.1446542824467592,0.7232714122337961,0.0,0.0,0.0,David Neres,23.0,2.0,28.0,False,False,False,False,True,False,False,False,False,False,False,False,True,WINGER,it Serie A,13.19,3.87,19.54,-9.81
Luca Netz,Gladbach,22.0,"MF,DF",2266.0,0.0,0.15586214858858163,0.006754026438838537,0.06416325116896611,0.18963228078277433,0.0,0.540322115107083,0.9455637014373952,0.8104831726606245,0.6909888587427119,1.2157247589909366,0.40524158633031226,0.0,0.0,0.0,Luca Netz,8.0,4.0,22.0,True,False,False,False,False,False,True,False,False,False,False,False,False,CB,de Bundesliga,7.84,5.79,17.68,-0.16
Yvan Neyou,Getafe,28.0,MF,2379.0,0.03750601057861837,0.03750601057861837,0.022503606347171017,0.022503606347171017,0.6000961692578939,0.11251803173585509,0.9001442538868407,3.600577015547363,1.9878185606667733,0.9751562750440773,1.425228401987498,0.48757813752203866,0.0,0.0,0.0,Yvan Neyou,2.0,2.0,28.0,False,False,True,False,False,False,False,True,False,False,False,False,False,CDM,es La Liga,3.74,1.84,7.51,1.74
Cyril Ngonge,Torino,25.0,FW,1634.0,0.05684773723712566,0.17054321171137696,0.030430259344579037,0.017388719625473736,2.5548041911272947,1.1703945901761166,0.30430259344579036,0.3477743925094746,0.3477743925094746,0.4280300215501226,0.1738871962547373,0.04347179906368433,0.0,0.0,0.0,Cyril Ngonge,7.0,2.0,25.0,False,False,False,False,True,False,False,False,False,False,False,True,False,ST,it Serie A,5.57,3.26,11.47,-1.43
Moussa Niakhate,Lyon,29.0,DF,5485.0,0.0,0.03716253142419936,0.0014209203191605643,0.01420920319160564,0.10274346923161,0.01420920319160564,0.48311290851459177,1.577221554268226,0.667832550005465,0.9498305825773308,2.0319160563996066,0.19892884468247893,0.0,0.0,0.0,Moussa Niakhaté,15.0,2.0,29.0,False,False,False,True,False,False,True,False,False,False,False,False,False,CB,fr Ligue 1,9.02,2.52,16.35,-5.98
Hans Nicolussi Caviglia,Fiorentina,25.0,MF,4315.0,0.07559238261375201,0.1366477685710132,0.0453554295682512,0.0396860008722198,1.4958569559529005,0.45210059601686287,0.37796191306876,2.6457333914813197,0.8882104957115861,0.6774240441924698,1.0393952609390902,0.529146678296264,0.0,0.0,0.0,Hans Nicolussi Caviglia,6.0,4.0,25.0,False,False,False,False,True,False,False,False,True,False,False,False,False,CM,it Serie A,10.89,6.69,27.81,4.89
Julian Niehues,Heidenheim,24.0,MF,1537.0,0.1799082820522871,0.0,0.009171794771293066,0.004585897385646533,1.171167640026653,0.3457061106102771,0.0,0.275153843138792,0.137576921569396,1.3792968290675343,0.3668717908517227,0.04585897385646534,0.0,0.0,0.0,Julian Niehues,1.5,1.0,24.0,True,False,False,False,False,False,False,False,True,False,False,False,False,CM,de Bundesliga,2.15,1.71,10.49,0.65
Justin Njinmah,Werder Bremen,24.0,"FW,MF",2899.0,0.2454095656954371,0.051456844420011,0.09519516217702036,0.0411654755360088,2.8835623969213855,0.9796591533809785,0.8490379329301815,0.5917537108301266,0.154370533260033,0.2790544255085212,0.0257284222100055,0.411654755360088,0.0,0.0,0.0,Justin Njinmah,5.0,2.0,24.0,True,False,False,False,False,False,False,False,False,False,False,True,False,ST,de Bundesliga,4.73,3.89,19.28,-0.27
Lukas Nmecha,Leeds United,26.0,FW,1550.0,0.5183400049015604,0.062494894207989544,0.21505595948043463,0.014337063965362306,2.8306510905971733,1.430030226288702,0.3823217057429948,0.2867412793072461,0.0955804264357487,0.2830651090597174,0.1911608528714974,0.43011191896086926,0.0,0.0,0.0,Lukas Nmecha,10.0,1.0,26.0,False,True,False,False,False,False,False,False,False,False,False,True,False,ST,eng Premier League,14.92,7.35,20.7,4.92
Alexander Nübel,Stuttgart,28.0,GK,6120.0,0.0,0.029411764705882353,0.0,0.003823529411764706,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.22941176470588237,0.012745098039215686,0.0,2.8411764705882354,0.0,Alexander Nübel,12.0,3.0,28.0,True,False,False,False,False,False,False,False,False,False,True,False,False,GK,de Bundesliga,12.92,4.71,16.43,0.92
Ørjan Nyland,Sevilla,34.0,GK,3123.0,0.0,0.0,0.0,0.008278497134366375,0.0,0.0,0.0,0.027594990447887924,0.08278497134366376,0.0,0.33113988537465505,0.0,0.0,2.411377626830822,0.0,Ørjan Nyland,0.8,2.0,34.0,False,False,True,False,False,False,False,False,False,False,True,False,False,GK,es La Liga,1.08,0.96,3.93,0.28
Rabby Nzingoula,Strasbourg,19.0,MF,1740.0,0.051261829652996846,0.0,0.051261829652996846,0.08201892744479496,1.0410094637223972,0.30757097791798105,1.2815457413249212,2.050473186119874,3.280757097791798,1.5536277602523658,1.1790220820189277,1.3840694006309149,0.0,0.0,0.0,Rabby Nzingoula,2.0,1.0,19.0,False,False,False,True,False,False,False,True,False,False,False,False,False,CDM,fr Ligue 1,2.23,2.02,7.44,0.23
M'Bala Nzola,Pisa,28.0,FW,2985.0,0.29261774858033623,0.06012693463979512,0.22407304309096981,0.03387150651375125,2.553390491036633,0.8437813161117915,0.6774301302750251,0.5732101102327135,0.13027502505288943,0.1984188843113239,0.1823850350740452,0.2084400400846231,0.0,0.0,0.0,M'Bala Nzola,4.0,1.0,28.0,False,False,False,False,True,False,False,False,False,False,False,True,False,ST,it Serie A,5.13,3.6,14.51,1.13
Christian Nørgaard,Arsenal,31.0,MF,2925.0,0.15214960076985096,0.12171968061588077,0.13084865666207182,0.03955889620016125,1.2663528310229135,0.49624177481859083,0.42601888215558276,4.68620770371141,2.403963692163645,1.5308590600535774,2.1300944107779136,0.7607480038492548,0.0,0.0,0.0,Christian Nørgaard,5.0,1.0,31.0,False,True,False,False,False,False,False,False,True,False,False,False,False,CM,eng Premier League,5.37,4.03,6.36,0.37
Jake O'Brien,Everton,24.0,DF,4691.0,0.05267958019683378,0.020826810775492425,0.012741107768536543,0.009555830826402406,0.3663068483454256,0.17274001878496661,0.11148469297469475,0.7963192355335339,0.4140860024774377,0.33445407892408424,1.4811537780923731,0.19111661652804815,0.0,0.0,0.0,Jake O'Brien,18.0,2.0,24.0,False,True,False,False,False,False,True,False,False,False,False,False,False,CB,eng Premier League,21.52,13.37,32.39,3.52
Matt O'Riley,Marseille,24.0,MF,1883.0,0.19108956438656713,0.19108956438656713,0.11592766906118405,0.0993665734810149,1.4650199936303478,0.5191266499168405,0.9108602569093033,1.5733040801160691,0.6624438232067661,0.8630878658126615,0.37262465055380595,0.6210410842563432,0.0,0.0,0.0,Matt O'Riley,18.0,3.0,24.0,False,False,False,True,False,True,False,False,False,False,False,False,False,CAM,fr Ligue 1,10.27,3.76,18.0,-7.73
Wilson Odobert,Tottenham Hotspur,20.0,"MF,FW",1835.0,0.042093901780895844,0.11009174311926603,0.06735024284943336,0.042093901780895844,1.7031840259039395,0.6087425796006475,1.894225580140313,1.1365353480841878,0.5893146249325419,0.16837560712358338,0.21046950890447924,0.547220723151646,0.0,0.0,0.0,Wilson Odobert,18.0,3.0,20.0,False,True,False,False,False,False,False,False,False,False,False,True,False,ST,eng Premier League,16.7,13.65,22.42,-1.3
Tim Oermann,Leverkusen,21.0,DF,2231.0,0.0,0.08048151332760103,0.008048151332760102,0.02414445399828031,0.36216680997420464,0.0,0.6036113499570077,2.4546861564918316,2.0120378331900257,0.8852966466036114,2.575408426483233,0.6438521066208083,0.0,0.0,0.0,Tim Oermann,4.0,3.0,21.0,True,False,False,False,False,False,True,False,False,False,False,False,False,CB,de Bundesliga,4.63,3.27,10.52,0.63
Amadou Onana,Aston Villa,23.0,MF,3375.0,0.1290588720608168,0.0,0.04826448229123696,0.016088160763745654,0.9617537863162238,0.3482821615887796,0.6665095173551772,1.72373151040132,1.2640697742943015,1.1686015675643824,0.9423065590193883,0.25281395485886027,0.0,0.0,0.0,Amadou Onana,45.0,3.0,23.0,False,True,False,False,False,False,False,False,True,False,False,False,False,CM,eng Premier League,33.01,18.78,38.42,-11.99
Louis Oppie,St Pauli,23.0,MF,1620.0,0.05555555555555555,0.0,0.0,0.0,0.8333333333333334,0.2222222222222222,0.0,0.0,0.0,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,Louis Oppie,2.5,2.0,23.0,True,False,False,False,False,False,False,False,True,False,False,False,False,CM,de Bundesliga,3.58,2.44,13.34,1.08
Gift Orban,Hellas Verona,23.0,FW,2900.0,0.38705029689137266,0.06680055885434859,0.1174903946908837,0.005108278030038421,3.2221446035626964,1.113997555012225,0.22987251135172898,0.22987251135172895,0.07662417045057632,0.10020083828152289,0.07662417045057632,0.3575794621026895,0.0,0.0,0.0,Gift Orban,7.0,3.0,23.0,False,False,False,False,True,False,False,False,False,False,False,True,False,ST,it Serie A,10.3,7.27,26.94,3.3
Gaetano Oristanio,Parma,22.0,"FW,MF",3174.0,0.11275672289587903,0.07852700344534433,0.10732023804197056,0.06805673631929841,1.9732426506778828,0.4510268915835161,1.8846480826882637,1.6752427401673455,0.44498635285695115,0.22551344579175805,0.15705400689068866,0.5235133563022955,0.0,0.0,0.0,Gaetano Oristanio,5.0,1.0,22.0,False,False,False,False,True,False,False,False,False,False,False,True,False,ST,it Serie A,5.07,3.8,13.76,0.07
Gabriel Osho,Auxerre,26.0,DF,1788.0,0.04920100925147182,0.0,0.04920100925147182,0.004920100925147182,0.3444070647603028,0.1476030277544155,0.590412111017662,2.115643397813289,1.131623212783852,0.590412111017662,4.2804878048780495,0.1476030277544155,0.0,0.0,0.0,Gabriel Osho,3.0,3.0,26.0,False,False,False,True,False,False,True,False,False,False,False,False,False,CB,fr Ligue 1,3.17,2.38,7.26,0.17
Patrick Osterhage,Freiburg,25.0,MF,3456.0,0.05434345060784156,0.0,0.04003300861444328,0.03296836003542388,0.7100877546091297,0.13223572981241447,0.6122695435150148,1.7190644875613879,1.0596972868529104,0.8857982449078174,0.8713066580790596,0.5651718863215522,0.0,0.0,0.0,Patrick Osterhage,12.0,2.0,25.0,True,False,False,False,False,False,False,False,True,False,False,False,False,CM,de Bundesliga,7.4,2.72,14.95,-4.6
Azzedine Ounahi,Girona,25.0,MF,1760.0,0.2556818181818182,0.10227272727272727,0.0,0.0,2.6079545454545454,0.9715909090909092,0.0,0.0,0.0,0.8181818181818181,0.0,0.0,0.0,0.0,0.0,Azzedine Ounahi,10.0,4.0,25.0,False,False,True,False,False,True,False,False,False,False,False,False,False,CAM,es La Liga,11.52,7.69,21.53,1.52
Elisha Owusu,Auxerre,27.0,MF,4688.0,0.016638225255972697,0.049914675767918096,0.006655290102389079,0.016638225255972697,0.2687713310580205,0.049914675767918096,0.13310580204778158,1.2977815699658704,1.214590443686007,1.1557167235494878,0.5823378839590444,0.21629692832764505,0.0,0.0,0.0,Elisha Owusu,4.0,1.0,27.0,False,False,False,True,False,False,False,False,True,False,False,False,False,CM,fr Ligue 1,4.87,2.94,14.57,0.87
Cenk Özkacar,Köln,24.0,DF,2548.0,0.0,0.0,0.0029040905480540113,0.0,0.47582406671961885,0.15190627482128674,0.05808181096108023,0.4356135822081017,0.26136814932486097,1.4341739475774424,2.003822478157268,0.08712271644162034,0.0,0.0,0.0,Cenk Özkacar,4.0,2.0,24.0,True,False,False,False,False,False,True,False,False,False,False,False,False,CB,de Bundesliga,4.87,2.7,12.05,0.87
Nico O’Reilly,Manchester City,20.0,"DF,MF",3174.0,0.1926860317092929,0.08853141997453999,0.02933688230528874,0.009026733017011922,1.3904640666589516,0.5103575975002893,0.3610693206804768,0.38363615322300665,0.20310149288276821,0.6804767966670525,0.2708019905103576,0.0677004976275894,0.0,0.0,0.0,Nico O'Reilly,70.0,4.0,20.0,False,True,False,False,False,False,True,False,False,False,False,False,False,CB,eng Premier League,59.41,24.48,53.51,-10.59
Jon Pacheco,Alavés,24.0,DF,2589.0,0.0,0.0,0.0028819863536714537,0.0028819863536714537,0.17956991895952903,0.037687513855703625,0.3458383624405744,0.7781363154912924,0.432297953050718,0.6739414242431707,1.4121733132990122,0.14409931768357268,0.0,0.0,0.0,Jon Pacheco,5.0,4.0,24.0,False,False,True,False,False,False,True,False,False,False,False,False,False,CB,es La Liga,7.41,4.4,15.7,2.41
Isaac Palazón Camacho,Rayo Vallecano,30.0,"MF,FW",4410.0,0.13977262446850217,0.13977262446850217,0.0829136636410241,0.07762130213202256,2.2757154488706615,0.6635807122825006,0.5292361509001539,2.0640209885106,0.3881065106601128,0.21033744458852266,0.2293356653900666,0.4057477156901179,0.0,0.0,0.0,Isaac,1.2,1.0,30.0,False,False,True,False,False,False,False,False,False,False,False,True,False,ST,es La Liga,2.09,1.75,11.11,0.89
Alberto Paleari,Torino,32.0,GK,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03359683794466403,0.051383399209486175,0.0,0.0,2.8577075098814224,0.0,Alberto Paleari,1.2,1.0,32.0,False,False,False,False,True,False,False,False,False,False,True,False,False,GK,it Serie A,1.13,1.03,2.17,-0.07
Marco Palestra,Cagliari,20.0,"MF,DF",3303.0,0.027685793387981106,0.11074317355192442,0.0,0.004234297812279465,0.802888008251452,0.19380055371586777,0.27522935779816515,0.12702893436838392,0.12702893436838392,0.5683730524944357,0.08468595624558928,0.08468595624558928,0.0,0.0,0.0,Marco Palestra,35.0,7.0,20.0,False,False,False,False,True,False,True,False,False,False,False,False,False,CB,it Serie A,33.4,16.2,35.47,-1.6
João Palhinha,Tottenham Hotspur,30.0,MF,2872.0,0.1658284921529524,0.06633139686118095,0.01775340327755137,0.0050724009364432505,1.3480880950316483,0.3745772999219631,0.07608601404664875,0.81158414983092,0.507240093644325,1.0300875747853984,0.22825804213994624,0.07608601404664875,0.0,0.0,0.0,João Palhinha,15.0,2.0,30.0,False,True,False,False,False,False,False,False,True,False,False,False,False,CM,eng Premier League,10.61,4.27,14.94,-4.39
Joaquín Panichelli,Strasbourg,22.0,FW,2193.0,0.6566347469220246,0.04103967168262654,0.0,0.0,2.3803009575923393,1.2722298221614228,0.0,0.0,0.0,0.533515731874145,0.0,0.0,0.0,0.0,0.0,Joaquín Panichelli,35.0,4.0,22.0,False,False,False,True,False,False,False,False,False,False,False,True,False,ST,fr Ligue 1,29.58,19.01,35.08,-5.42
Lucas Paquetá,West Ham United,27.0,"MF,FW",3891.0,0.1907217405124764,0.027018913239267486,0.10950606601091353,0.06405071785544,1.4272343581683649,0.3591926112984972,0.5371995691101419,3.2025358927719996,1.3636604446642064,0.5610397866742014,0.7644763098875097,0.5371995691101419,0.0,0.0,0.0,Lucas Paquetá,32.0,4.0,27.0,False,True,False,False,False,False,False,False,False,False,False,True,False,ST,eng Premier League,27.4,19.53,33.56,-4.6
Victor Parada,Alavés,23.0,DF,2146.0,0.0,0.12581547064305684,0.0,0.0,0.5032618825722274,0.12581547064305684,0.0,0.0,0.0,0.37744641192917056,0.0,0.0,0.0,0.0,0.0,Victor Parada,4.0,3.0,23.0,False,False,True,False,False,False,True,False,False,False,False,False,False,CB,es La Liga,5.97,3.98,16.62,1.97
Daniel Parejo,Villarreal,36.0,MF,3665.0,0.09471369778061751,0.06596132524007291,0.05496777103339409,0.03957679514404375,0.3501024185819255,0.07272658936725988,0.4177550598537952,3.8697310807509444,1.1433296374945972,0.9302238174882076,0.8794843365343055,0.26384530096029163,0.0,0.0,0.0,Dani Parejo,1.0,2.0,36.0,False,False,True,False,False,False,False,False,True,False,False,False,False,CM,es La Liga,1.25,1.0,3.49,0.25
Fabiano Parisi,Fiorentina,24.0,"MF,FW",2569.0,0.09803176533171214,0.03875674443346759,0.014818755224561138,0.023710008359297822,1.1672619499962005,0.38984725283076227,0.7409377612280569,1.1855004179648911,0.8002127821263015,1.1627023330040278,0.5038376776350787,0.38528763583858955,0.0,0.0,0.0,Fabiano Parisi,6.0,3.0,24.0,False,False,False,False,True,False,False,False,False,False,False,True,False,ST,it Serie A,6.15,3.26,14.51,0.15
Thomas Partey,Villarreal,32.0,MF,3731.0,0.08958823867225635,0.044794119336128174,0.0515132372365474,0.04703382530293459,0.9044966404410498,0.26015046229828287,0.8062941480503072,4.143456038591856,1.993338310457704,1.1646471027393326,1.0974559237351402,0.2911617756848332,0.0,0.0,0.0,Thomas Partey,2.0,2.0,32.0,False,False,True,False,False,False,False,True,False,False,False,False,False,CDM,es La Liga,2.17,1.61,4.84,0.17
Martín Payero,Cremonese,26.0,MF,2838.0,0.06319928842282664,0.027386358316558213,0.03286362997986986,0.03560226581152568,1.6726745002574785,0.42343523243293857,0.9037498244464209,1.396704274144469,0.6572725995973971,0.7141519591779412,0.3560226581152568,0.3286362997986986,0.0,0.0,0.0,Martín Payero,5.0,1.0,26.0,False,False,False,False,True,True,False,False,False,False,False,False,False,CAM,it Serie A,5.17,2.47,12.77,0.17
Marcus Pedersen,Torino,25.0,"MF,DF",3496.0,0.02834173088322466,0.05668346176644932,0.01300385299347955,0.008669235328986367,0.5985106698280971,0.15004445761707172,0.9536158861885002,0.4117886781268524,0.2817501481920569,0.5651674570243034,0.7368850029638412,0.520154119739182,0.0,0.0,0.0,Marcus Pedersen,3.5,1.0,25.0,False,False,False,False,True,False,True,False,False,False,False,False,False,CB,it Serie A,5.17,2.77,13.63,1.67
Pedro,Lazio,38.0,"FW,MF",2084.0,0.6237911025145068,0.13636363636363635,0.19990328820116054,0.06411992263056092,2.480657640232108,1.1460348162475822,1.8104448742746615,2.8665377176015476,0.7166344294003869,0.3104448742746615,0.11315280464216634,0.4148936170212766,0.0,0.0,0.0,Pedro,20.0,4.0,38.0,False,False,False,False,True,False,False,False,False,False,False,True,False,ST,it Serie A,18.66,12.04,18.97,-1.34
Lorenzo Pellegrini,Roma,29.0,MF,3089.0,0.1838770675302658,0.0919385337651329,0.1195200938946728,0.06357451802908128,2.106761720532939,0.7296398530722249,0.6866047947140776,1.551218239909583,0.6103153730791802,0.651394292421048,0.5594557586559151,0.3305874937512226,0.0,0.0,0.0,Lorenzo Pellegrini,8.0,2.0,29.0,False,False,False,False,True,True,False,False,False,False,False,False,False,CAM,it Serie A,7.16,2.9,17.7,-0.84
Luca Pellegrini,Lazio,26.0,DF,2536.0,0.03938832252085264,0.12048192771084339,0.02108433734939759,0.05421686746987952,0.6672845227062095,0.3174235403151066,0.6325301204819278,2.168674698795181,0.6927710843373495,1.241890639481001,0.9638554216867471,0.572289156626506,0.0,0.0,0.0,Luca Pellegrini,4.5,1.0,26.0,False,False,False,False,True,False,True,False,False,False,False,False,False,CB,it Serie A,4.61,2.2,9.69,0.11
Iñaki Peña,Elche,26.0,GK,2836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08234024584779957,0.0,0.0,0.5489349723186638,0.0,0.0,2.9346908135497793,0.0,Iñaki Peña,4.0,3.0,26.0,False,False,True,False,False,False,False,False,False,False,True,False,False,GK,es La Liga,4.53,2.97,11.02,0.53
Mike Penders,Strasbourg,20.0,GK,2970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2424242424242427,0.0,Mike Penders,25.0,6.0,20.0,False,False,False,True,False,False,False,False,False,False,True,False,False,GK,fr Ligue 1,16.7,9.76,15.59,-8.3
Kojo Peprah Oppong,Nice,21.0,DF,2425.0,0.03711340206185567,0.0,0.0,0.0,0.37113402061855677,0.11134020618556702,0.0,0.0,0.0,1.1134020618556701,0.0,0.0,0.0,0.0,0.0,Kojo Peprah Oppong,10.0,3.0,21.0,False,False,False,True,False,False,True,False,False,False,False,False,False,CB,fr Ligue 1,11.04,5.76,18.86,1.04
Mathias Pereira Lage,St Pauli,28.0,"MF,FW",3589.0,0.0986679822397632,0.20555829633283998,0.07054760730143068,0.07482321986515375,1.9717151784246012,0.740009866798224,0.6840980101956915,0.8765005755632298,0.7909883242887683,0.8748561091925671,0.4275612563723072,0.4275612563723072,0.0,0.0,0.0,Mathias Pereira Lage,2.5,2.0,28.0,True,False,False,False,False,False,False,False,False,False,False,True,False,ST,de Bundesliga,7.55,3.79,22.78,5.05
Gaëtan Perrin,Lille,29.0,"MF,FW",3029.0,0.32482997372879274,0.31599106287902967,0.1752314075965528,0.22406639004149376,1.9578187532225195,0.8971494512509516,2.3842962017235876,4.079157357165656,1.4075965528247685,0.41984826536374575,0.11490584104691987,1.2352377912543888,0.0,0.0,0.0,Gaëtan Perrin,5.0,2.0,29.0,False,False,False,True,False,False,False,False,False,False,False,False,True,WINGER,fr Ligue 1,6.99,5.21,25.84,1.99
Léo Pétrot,Elche,28.0,DF,4206.0,0.0,0.05757307351638619,0.011514614703277238,0.030705639208739307,0.3351048125184529,0.05757307351638619,0.5373486861529377,1.7847652790079718,1.1898435193386478,1.232654266312371,1.9766755240625924,0.5373486861529377,0.0,0.0,0.0,Léo Pétrot,1.5,2.0,28.0,False,False,True,False,False,False,True,False,False,False,False,False,False,CB,es La Liga,2.51,1.72,10.56,1.01
Giuseppe Pezzella,Cremonese,27.0,"MF,DF",5463.0,0.0,0.061947664056834516,0.008628424636487666,0.06615125554640544,0.3285438611585688,0.043142123182438326,1.1073144950159173,1.1504566181983553,0.7909389250113695,0.4225715655305498,1.581877850022739,0.8628424636487667,0.0,0.0,0.0,Giuseppe Pezzella,2.0,2.0,27.0,False,False,False,False,True,False,True,False,False,False,False,False,False,CB,it Serie A,3.02,2.36,14.83,1.02
Balthazar Pierret,Lecce,25.0,MF,1750.0,0.0,0.0,0.010237116108145945,0.02047423221629189,0.3071134832443783,0.0,0.6654125470294864,4.197217604339837,2.610464607577215,0.9725260302738646,1.5867529967626213,0.3071134832443783,0.0,0.0,0.0,Balthazar Pierret,0.9,2.0,25.0,False,False,False,False,True,False,False,True,False,False,False,False,False,CDM,it Serie A,6.04,2.01,9.19,5.14
Marin Pongračić,Fiorentina,27.0,DF,4210.0,0.0,0.0,0.0035239902412577935,0.0035239902412577935,0.21957169964760095,0.040661425860666844,0.12333965844402277,0.5990783410138248,0.31715912171320143,1.0409325020330713,1.2157766332339388,0.07047980482515587,0.0,0.0,0.0,Marin Pongracic,6.5,3.0,27.0,False,False,False,False,True,False,True,False,False,False,False,False,False,CB,it Serie A,10.95,4.73,24.89,4.45
Nick Pope,Newcastle United,33.0,GK,4936.0,0.0,0.0,0.0,0.0,0.02072272185502221,0.02072272185502221,0.0,0.015846787300899334,0.0,0.015846787300899334,0.5070971936287787,0.0,0.0,3.2071459529743196,0.0,Nick Pope,5.0,1.0,33.0,False,True,False,False,False,False,False,False,False,False,True,False,False,GK,eng Premier League,3.74,2.51,4.97,-1.26
Beñat Prados,Athletic Club,24.0,MF,1800.0,0.049283909014321815,0.0,0.049283909014321815,0.054212299915754006,0.8529907329401852,0.24641954507160907,0.9856781802864363,3.844144903117102,2.7106149957877,1.5088458298230831,1.2813816343723674,0.49283909014321814,0.0,0.0,0.0,Beñat Prados,15.0,5.0,24.0,False,False,True,False,False,False,False,True,False,False,False,False,False,CDM,es La Liga,11.97,5.53,16.01,-3.03
Alexander Prass,Hoffenheim,24.0,MF,2874.0,0.10776165657134809,0.09930976193830117,0.024721791801662205,0.07691224116072685,0.9761938301169177,0.4225947316523454,0.7691224116072686,1.7305254261163545,1.1536836174109029,0.46274123115931814,1.45583885054233,0.8240597267220735,0.0,0.0,0.0,Alexander Prass,9.0,2.0,24.0,True,False,False,False,False,False,False,False,True,False,False,False,False,CM,de Bundesliga,6.19,3.14,14.06,-2.81
Ivan Provedel,Lazio,31.0,GK,5040.0,0.0,0.0,0.0,0.0046650717703349285,0.0,0.0,0.0,0.06220095693779905,0.0,0.015550239234449762,0.18660287081339716,0.015550239234449762,0.0,2.577751196172249,0.0,Ivan Provedel,3.0,3.0,31.0,False,False,False,False,True,False,False,False,False,False,True,False,False,GK,it Serie A,7.09,3.53,12.75,4.09
Javi Puado,Espanyol,27.0,"MF,FW",3648.0,0.34118116520351155,0.09337589784517158,0.2707901037509976,0.0700319233838787,1.9986033519553073,0.7182761372705506,1.7041101356743815,1.7507980845969673,0.5135674381484437,0.20830007980845971,0.44353551476456504,0.44353551476456504,0.0,0.0,0.0,Javi Puado,7.5,4.0,27.0,False,False,True,False,False,False,False,False,False,False,False,True,False,ST,es La Liga,15.82,9.8,29.6,8.32
Cameron Puertas,Werder Bremen,26.0,MF,1846.0,0.048754062838569874,0.09750812567713975,0.0,0.0,1.8039003250270855,0.390032502708559,0.0,0.0,0.0,0.9263271939328276,0.0,0.0,0.0,0.0,0.0,Cameron Puertas,7.0,1.0,26.0,True,False,False,False,False,True,False,False,False,False,False,False,False,CAM,de Bundesliga,4.84,2.14,9.71,-2.16
Arkadiusz Pyrka,St Pauli,22.0,MF,2576.0,0.0,0.03493788819875776,0.0,0.0,0.6638198757763975,0.10481366459627328,0.0,0.0,0.0,0.8035714285714285,0.0,0.0,0.0,0.0,0.0,Arkadiusz Pyrka,3.5,2.0,22.0,True,False,False,False,False,False,False,False,True,False,False,False,False,CM,de Bundesliga,5.37,3.56,15.77,1.87
Dani Raba,Valencia,29.0,FW,2149.0,0.3225695282076025,0.2946548574973292,0.3024089326946273,0.21370231243753665,2.047075852086708,0.5365820036530311,1.693490023089913,2.782162180790572,1.4918840679601617,0.7754075197298136,0.766102629493056,0.645139056415205,0.0,0.0,0.0,Dani Raba,1.2,1.0,29.0,False,False,True,False,False,False,False,False,False,False,False,True,False,ST,es La Liga,6.07,3.57,10.87,4.87
Antonio Raillo,Mallorca,33.0,DF,5277.0,0.03043664884691926,0.01990088578452413,0.03043664884691926,0.024349319077535413,0.7714519842353768,0.14164748117220116,0.47176805712724856,1.6435790377336401,0.47176805712724856,0.6801420376946189,3.3784680220080383,0.1521832442345963,0.0,0.0,0.0,Antonio Raíllo,1.0,1.0,33.0,False,False,True,False,False,False,True,False,False,False,False,False,False,CB,es La Liga,1.49,1.02,4.98,0.49
Ylber Ramadani,Lecce,29.0,MF,5010.0,0.03464114341433373,0.015011162146211286,0.00900669728772677,0.016512278360832414,0.9226091196017552,0.18821687921787997,0.13510045931590156,0.9006697287726771,0.7655692694567755,1.2239870673064586,0.39029021580149337,0.15011162146211285,0.0,0.0,0.0,Ylber Ramadani,1.8,2.0,29.0,False,False,False,False,True,False,False,False,True,False,False,False,False,CM,it Serie A,3.1,2.17,16.92,1.3
Diant Ramaj,Heidenheim,23.0,GK,2790.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.225806451612903,0.0,Diant Ramaj,7.0,3.0,23.0,True,False,False,False,False,False,False,False,False,False,True,False,False,GK,de Bundesliga,7.6,4.49,12.11,0.6
Aaron Ramsdale,Newcastle United,27.0,GK,3704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044855083576138634,0.22427541788069316,0.022427541788069317,0.0,3.395184787609263,0.0,Aaron Ramsdale,12.0,2.0,27.0,False,True,False,False,False,False,False,False,False,False,True,False,False,GK,eng Premier League,11.77,8.01,17.51,-0.23
